dt_frais;montant;path_justificatif;description;type_frais
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Autres
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Kilométriques
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Deplacement
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Hébergement
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Restaurant
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Téléphone
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Timbre
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Fourniture 
18/01/2019;28.49;7AB122E3B09144EA0C8C476BFB6699F86.jpg;Alimentation téléphone;Autres
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Kilométriques
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Deplacement
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Hébergement
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Restaurant
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Téléphone
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Timbre
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Fourniture 
28/12/2018;100.8;76B86B25D1620E6B1442B83C0388DFF5h.pdf;VOYAGE SAINT-MALO =====>PARIS;Autres
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Kilométriques
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Deplacement
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Hébergement
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Restaurant
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Téléphone
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Timbre
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Fourniture 
02/01/2019;81;2353D9001844E1A124423F71A85978BC2.pdf;VOYAGE PARIS ====> RENNES ;Autres
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Kilométriques
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Deplacement
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Hébergement
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Restaurant
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Téléphone
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Timbre
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Fourniture 
22/01/2019;21.75;BEEE706D76A1147E09AD370655124A981.pdf;Petit déjeuner au sein de mon équipe pour avoir bouclé une année de mission chez le client ;Autres
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Kilométriques
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Deplacement
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Hébergement
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Restaurant
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Téléphone
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Timbre
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Fourniture 
15/01/2019;17;8F524857D579FD70A2F9347250AAAF8F7.jpg;Cadeau pour le client Beaumanoir lors de ma visite.;Autres
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Kilométriques
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Deplacement
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Hébergement
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Restaurant
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Téléphone
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Timbre
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Fourniture 
16/01/2019;10;C48B29D1FFAB3221BF0DC3864F2FD63C6.jpg;"Taxi pour me rendre chez le client Beaumanoir. 
(Saint Malo) ";Autres
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Kilométriques
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Deplacement
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Hébergement
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Restaurant
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Téléphone
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Timbre
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Fourniture 
16/01/2019;56.45;2EF79C863485A46412A578C487DC463D4.jpg;Suivi de prestation d'Arab et le client. ;Autres
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Kilométriques
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Deplacement
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Hébergement
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Restaurant
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Téléphone
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Timbre
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Fourniture 
24/12/2018;25;0DEA501D0400181C074D5780E90AB3BEX.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Autres
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Kilométriques
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Deplacement
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Hébergement
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Restaurant
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Téléphone
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Timbre
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Fourniture 
24/01/2019;25;CC772A351A20A081D6618D0557975CAFK.pdf;"
abonnement à la plateforme de formation linuxacademy.
";Autres
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Kilométriques
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Deplacement
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Hébergement
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Restaurant
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Téléphone
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Timbre
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Fourniture 
24/01/2019;21.72;F838E5EEB8EED3D3966EA2288C912150T.jpg;Chocolats_Cadeau_CDISCOUNT;Autres
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Kilométriques
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Deplacement
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Hébergement
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Restaurant
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Téléphone
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Timbre
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Fourniture 
25/01/2019;9;64EFF8E447A0C8B27C89B2004E26E2831.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Autres
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Kilométriques
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Deplacement
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Hébergement
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Restaurant
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Téléphone
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Timbre
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Fourniture 
25/01/2019;16;F26FF89F8BD4CE7379B6B428E43A40DE2.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Autres
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Kilométriques
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Deplacement
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Hébergement
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Restaurant
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Téléphone
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Timbre
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Fourniture 
25/01/2019;47.68;2316CC2AD4C8137782B771B12392DCD43.jpg;Déjeuner avec nos collaborateurs_CDISCOUNT;Autres
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Kilométriques
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Deplacement
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Hébergement
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Restaurant
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Téléphone
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Timbre
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Fourniture 
23/01/2019;59.1;A600C03BC4A0374A99288853F80EC27CE.jpg;Verre avec le CP de Lahcen CHEBBAB;Autres
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Kilométriques
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Deplacement
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Hébergement
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Restaurant
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Téléphone
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Timbre
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Fourniture 
01/02/2019;31.7;ED3EAFA6548AA03FFB53565428E81170A.jpeg;"Déjeuner avec Habibatou KENE KEITA directrice projet  
Mission SG";Autres
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Kilométriques
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Deplacement
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Hébergement
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Restaurant
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Téléphone
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Timbre
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Fourniture 
01/02/2019;34.19;796A18E5B7C0BB6A3AF921443F17D155r.PNG;Uber Replacement à JJA ;Autres
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Kilométriques
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Deplacement
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Hébergement
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Restaurant
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Téléphone
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Timbre
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Fourniture 
11/02/2019;17.03;92A83D6B1A7E6916176FBE28F3D3D270n.jpg;Diverses lettres recommandées ;Autres
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Kilométriques
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Deplacement
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Hébergement
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Restaurant
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Téléphone
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Timbre
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Fourniture 
12/02/2019;38.43;25CC6A2A03C18C30A596D263547358CEr.png;Trajet JCDECEAUX;Autres
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Kilométriques
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Deplacement
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Hébergement
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Restaurant
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Téléphone
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Timbre
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Fourniture 
05/02/2019;5.5;C930825D90DF24C8F1273121D8CD9494S.jpg;Café RDV UBS;Autres
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Kilométriques
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Deplacement
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Hébergement
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Restaurant
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Téléphone
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Timbre
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Fourniture 
02/02/2019;198;69B44B2C74961A753E02EC3D0271E90Af.pdf;Note de frais certification dans PowerBI;Autres
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Kilométriques
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Deplacement
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Hébergement
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Restaurant
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Téléphone
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Timbre
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Fourniture 
23/02/2019;200;D971FCD28F5A59B8C4767B168B755A2Af.pdf;Formation Tableau ;Autres
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Kilométriques
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Deplacement
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Hébergement
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Restaurant
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Téléphone
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Timbre
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Fourniture 
15/02/2019;44.22;444A1469DBD7034E85679A8ACAD45EC28.jpg;Entretien de suivi des collaborateurs - prise de contact;Autres
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Kilométriques
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Deplacement
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Hébergement
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Restaurant
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Téléphone
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Timbre
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Fourniture 
13/02/2019;42.6;9C9FF56103D99963298AFD3516160F061.jpg;Entretien de suivi des collaborateurs - prise de contact;Autres
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Kilométriques
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Deplacement
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Hébergement
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Restaurant
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Téléphone
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Timbre
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Fourniture 
21/02/2019;50;435D5822A465E0AC8C3B0CB0DECFED5EP.pdf;Voyage Saint-Malo ====>Paris ;Autres
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Kilométriques
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Deplacement
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Hébergement
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Restaurant
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Téléphone
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Timbre
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Fourniture 
24/02/2019;90;1AB9095D43F0D61E14BEBAC2D784A116I.pdf;Voyage Paris====>Rennes;Autres
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Kilométriques
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Deplacement
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Hébergement
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Restaurant
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Téléphone
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Timbre
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Fourniture 
07/02/2019;61.2;54E06013D013F818400D82C11E57C7409.jpg;Suivi de prestation ;Autres
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Kilométriques
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Deplacement
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Hébergement
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Restaurant
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Téléphone
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Timbre
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Fourniture 
25/01/2019;48.3;98D84BA9EAD9BC7CABC11715704EB2EA5.jpg;Suivi de prestation Anis ;Autres
08/02/2019;37.8;59825CB29B1A0474FE7FF130C29724856.jpg;Suivi de prestation Wassila;Kilométriques
08/02/2019;37.8;59825CB29B1A0474FE7FF130C29724856.jpg;Suivi de prestation Wassila;Deplacement
08/02/2019;37.8;59825CB29B1A0474FE7FF130C29724856.jpg;Suivi de prestation Wassila;Hébergement
08/02/2019;37.8;59825CB29B1A0474FE7FF130C29724856.jpg;Suivi de prestation Wassila;Restaurant
